,time,open,high,low,close,tick_volume,spread,real_volume
29362,1667210220,0.99329,0.99337,0.99296,0.99301,137,0,0
29363,1667210280,0.99303,0.99308,0.99283,0.99289,132,0,0
29364,1667210340,0.99288,0.99308,0.99285,0.99295,130,0,0
29365,1667210400,0.99295,0.99328,0.99286,0.99328,165,0,0
29366,1667210460,0.9933,0.99332,0.99282,0.993,119,0,0
29367,1667210520,0.99298,0.993,0.99216,0.99227,193,0,0
29368,1667210580,0.99226,0.99245,0.99221,0.99234,152,0,0
29369,1667210640,0.99235,0.99258,0.9923,0.99237,142,0,0
29370,1667210700,0.9924,0.99256,0.9924,0.99247,104,0,0
29371,1667210760,0.99246,0.99281,0.99245,0.9928,110,0,0
29372,1667210820,0.9928,0.99281,0.99244,0.99247,120,0,0
29373,1667210880,0.99248,0.99268,0.9924,0.99261,119,0,0
29374,1667210940,0.99261,0.99264,0.99241,0.99254,113,0,0
29375,1667211000,0.99253,0.99258,0.99239,0.9925,106,0,0
29376,1667211060,0.9925,0.99263,0.99234,0.99242,126,0,0
29377,1667211120,0.99242,0.99279,0.99241,0.99267,161,0,0
29378,1667211180,0.99266,0.99271,0.99248,0.9925,108,0,0
29379,1667211240,0.99249,0.99251,0.99222,0.99241,120,0,0
29380,1667211300,0.99241,0.99248,0.99223,0.99224,135,0,0
29381,1667211360,0.99224,0.99229,0.99175,0.99184,173,0,0
29382,1667211420,0.99185,0.99198,0.99177,0.99194,118,0,0
29383,1667211480,0.99193,0.99209,0.99181,0.99185,136,0,0
29384,1667211540,0.99187,0.99187,0.99158,0.99175,114,0,0
29385,1667211600,0.99175,0.99177,0.99163,0.99169,82,0,0
29386,1667211660,0.99171,0.99178,0.99167,0.99178,100,0,0
29387,1667211720,0.99178,0.992,0.99178,0.99184,119,0,0
29388,1667211780,0.99184,0.99194,0.99178,0.99191,93,0,0
29389,1667211840,0.99192,0.99211,0.99183,0.9919,112,0,0
29390,1667211900,0.9919,0.99205,0.99186,0.992,71,0,0
29391,1667211960,0.992,0.99212,0.99196,0.99209,88,0,0
29392,1667212020,0.99209,0.99219,0.99206,0.99209,78,0,0
29393,1667212080,0.99209,0.99209,0.9919,0.99193,71,0,0
29394,1667212140,0.99193,0.99197,0.9919,0.99193,51,0,0
29395,1667212200,0.99193,0.99193,0.99169,0.99185,102,0,0
29396,1667212260,0.99184,0.99195,0.99181,0.99186,74,0,0
29397,1667212320,0.99186,0.99193,0.99143,0.99173,140,0,0
29398,1667212380,0.99174,0.99204,0.9917,0.99198,100,0,0
29399,1667212440,0.99198,0.99199,0.99171,0.99183,127,0,0
29400,1667212500,0.99183,0.99208,0.99183,0.99204,80,0,0
29401,1667212560,0.99204,0.99221,0.99199,0.99217,84,0,0
29402,1667212620,0.99218,0.99226,0.99216,0.99223,56,0,0
29403,1667212680,0.99222,0.99229,0.99208,0.99222,90,0,0
29404,1667212740,0.99222,0.99227,0.99212,0.99212,97,0,0
29405,1667212800,0.99212,0.99218,0.992,0.99214,111,0,0
29406,1667212860,0.99212,0.99221,0.99204,0.99219,112,0,0
29407,1667212920,0.99219,0.99233,0.99209,0.99211,101,0,0
29408,1667212980,0.99211,0.99214,0.99194,0.99194,77,0,0
29409,1667213040,0.99194,0.99219,0.9917,0.99214,134,0,0
29410,1667213100,0.99215,0.99231,0.99213,0.99219,107,0,0
29411,1667213160,0.99219,0.99228,0.99214,0.99215,107,0,0
29412,1667213220,0.99215,0.99218,0.99204,0.99208,66,0,0
29413,1667213280,0.99208,0.99208,0.99175,0.99179,156,0,0
29414,1667213340,0.9918,0.99193,0.99158,0.99193,111,0,0
29415,1667213400,0.99192,0.99198,0.99158,0.99195,102,0,0
29416,1667213460,0.99195,0.99203,0.99181,0.99188,103,0,0
29417,1667213520,0.99188,0.9921,0.99183,0.99201,94,0,0
29418,1667213580,0.99203,0.99215,0.99178,0.99179,112,0,0
29419,1667213640,0.99177,0.99188,0.99173,0.99182,89,0,0
29420,1667213700,0.99182,0.99199,0.99177,0.99199,97,0,0
29421,1667213760,0.99199,0.99226,0.99197,0.99213,113,0,0
29422,1667213820,0.99217,0.99231,0.99217,0.99221,108,0,0
29423,1667213880,0.9922,0.99244,0.99218,0.99236,105,0,0
29424,1667213940,0.99237,0.99245,0.99227,0.99232,103,0,0
29425,1667214000,0.9923,0.99235,0.99217,0.99229,96,0,0
29426,1667214060,0.99227,0.99253,0.99213,0.99234,166,0,0
29427,1667214120,0.99235,0.99253,0.99221,0.9925,133,0,0
29428,1667214180,0.9925,0.99283,0.9925,0.99279,156,0,0
29429,1667214240,0.99279,0.99286,0.99262,0.99264,126,0,0
29430,1667214300,0.99263,0.99308,0.99263,0.99294,128,0,0
29431,1667214360,0.99294,0.99329,0.99284,0.99329,116,0,0
29432,1667214420,0.99329,0.99337,0.99309,0.99314,103,0,0
29433,1667214480,0.99314,0.99318,0.99297,0.99305,92,0,0
29434,1667214540,0.99304,0.99305,0.99278,0.99299,71,0,0
29435,1667214600,0.99299,0.99299,0.99274,0.9929,72,0,0
29436,1667214660,0.99289,0.99299,0.99289,0.99293,85,0,0
29437,1667214720,0.99293,0.99295,0.99274,0.99277,70,0,0
29438,1667214780,0.99278,0.99279,0.99263,0.99263,63,0,0
29439,1667214840,0.99263,0.9928,0.99247,0.99264,95,0,0
29440,1667214900,0.99265,0.99287,0.99258,0.9928,102,0,0
29441,1667214960,0.9928,0.99285,0.99265,0.99277,82,0,0
29442,1667215020,0.99276,0.99283,0.99258,0.99258,69,0,0
29443,1667215080,0.99258,0.99261,0.9923,0.99237,54,0,0
29444,1667215140,0.99238,0.99255,0.99234,0.99255,86,0,0
29445,1667215200,0.99254,0.99278,0.99254,0.9927,93,0,0
29446,1667215260,0.99271,0.99293,0.9927,0.99292,77,0,0
29447,1667215320,0.99292,0.99293,0.99287,0.99289,61,0,0
29448,1667215380,0.99287,0.99307,0.99277,0.99306,80,0,0
29449,1667215440,0.99304,0.99311,0.99292,0.993,64,0,0
29450,1667215500,0.993,0.99318,0.99292,0.99316,71,0,0
29451,1667215560,0.99316,0.99324,0.99279,0.99282,114,0,0
29452,1667215620,0.99285,0.99297,0.99251,0.99254,95,0,0
29453,1667215680,0.99254,0.99274,0.99252,0.99274,93,0,0
29454,1667215740,0.99274,0.99284,0.99272,0.99274,78,0,0
29455,1667215800,0.99275,0.99312,0.99275,0.99289,121,0,0
29456,1667215860,0.99289,0.99337,0.99289,0.99324,112,0,0
29457,1667215920,0.99324,0.99336,0.99319,0.99328,92,0,0
29458,1667215980,0.99329,0.99335,0.9932,0.99324,126,0,0
29459,1667216040,0.99326,0.99333,0.99323,0.99333,42,0,0
29460,1667216100,0.9933,0.99331,0.99316,0.9932,57,0,0
29461,1667216160,0.9932,0.99336,0.99319,0.9933,66,0,0
29462,1667216220,0.9933,0.99358,0.99319,0.99355,63,0,0
29463,1667216280,0.99355,0.99358,0.99344,0.9935,100,0,0
29464,1667216340,0.9935,0.99355,0.99339,0.99345,95,0,0
29465,1667216400,0.99345,0.99356,0.99339,0.9934,65,0,0
29466,1667216460,0.9934,0.9936,0.99336,0.9936,71,0,0
29467,1667216520,0.9936,0.99364,0.99352,0.99359,90,0,0
29468,1667216580,0.9936,0.99369,0.99355,0.99365,81,0,0
29469,1667216640,0.99364,0.99365,0.99343,0.99364,80,0,0
29470,1667216700,0.99366,0.99407,0.99365,0.99401,142,0,0
29471,1667216760,0.99399,0.99405,0.99374,0.99384,74,0,0
29472,1667216820,0.99383,0.99391,0.99365,0.99365,88,0,0
29473,1667216880,0.99366,0.99366,0.99352,0.99362,84,0,0
29474,1667216940,0.99361,0.99371,0.99355,0.9937,72,0,0
29475,1667217000,0.9937,0.9937,0.99359,0.9936,103,0,0
29476,1667217060,0.99359,0.99373,0.99352,0.99372,89,0,0
29477,1667217120,0.99374,0.99378,0.99352,0.99359,83,0,0
29478,1667217180,0.99359,0.99361,0.99348,0.99358,92,0,0
29479,1667217240,0.99357,0.9936,0.99335,0.99339,86,0,0
29480,1667217300,0.99344,0.99405,0.99334,0.99405,158,0,0
29481,1667217360,0.99405,0.99415,0.99395,0.99415,126,0,0
29482,1667217420,0.99416,0.99424,0.99381,0.99405,170,0,0
29483,1667217480,0.99404,0.99467,0.99404,0.99461,180,0,0
29484,1667217540,0.99461,0.99488,0.99451,0.99464,224,0,0
29485,1667217600,0.99465,0.99465,0.99395,0.9941,140,0,0
29486,1667217660,0.99409,0.99414,0.99392,0.99403,77,0,0
29487,1667217720,0.99402,0.9941,0.99376,0.99383,59,0,0
29488,1667217780,0.99383,0.99385,0.99364,0.99378,86,0,0
29489,1667217840,0.99378,0.9939,0.99374,0.9939,82,0,0
29490,1667217900,0.99389,0.994,0.99385,0.9939,86,0,0
29491,1667217960,0.9939,0.9939,0.99365,0.99373,52,0,0
29492,1667218020,0.99372,0.99395,0.99365,0.99395,74,0,0
29493,1667218080,0.99395,0.99411,0.9938,0.99411,90,0,0
29494,1667218140,0.9941,0.99441,0.99409,0.9942,83,0,0
29495,1667218200,0.9942,0.99426,0.9936,0.99364,78,0,0
29496,1667218260,0.99364,0.99373,0.99354,0.99365,104,0,0
29497,1667218320,0.99369,0.99384,0.9936,0.99376,94,0,0
29498,1667218380,0.99376,0.99389,0.99373,0.99374,57,0,0
29499,1667218440,0.99374,0.99381,0.99371,0.99375,32,0,0
29500,1667218500,0.99375,0.99375,0.99331,0.99331,74,0,0
29501,1667218560,0.9933,0.99338,0.99304,0.99319,89,0,0
29502,1667218620,0.99319,0.99332,0.99308,0.99325,91,0,0
29503,1667218680,0.99324,0.99339,0.99319,0.99338,84,0,0
29504,1667218740,0.99337,0.99365,0.99337,0.99347,97,0,0
29505,1667218800,0.99344,0.99352,0.99336,0.99344,71,0,0
29506,1667218860,0.99344,0.99364,0.9934,0.99361,87,0,0
29507,1667218920,0.99361,0.99361,0.9935,0.99359,69,0,0
29508,1667218980,0.9936,0.9938,0.99359,0.99379,93,0,0
29509,1667219040,0.9938,0.99396,0.99379,0.99395,102,0,0
29510,1667219100,0.99396,0.9941,0.99391,0.99399,86,0,0
29511,1667219160,0.99399,0.99399,0.99369,0.99377,74,0,0
29512,1667219220,0.99377,0.99391,0.99368,0.99381,104,0,0
29513,1667219280,0.9938,0.99385,0.99371,0.99372,89,0,0
29514,1667219340,0.99372,0.99387,0.99357,0.99357,70,0,0
29515,1667219400,0.99357,0.99363,0.99345,0.99355,105,0,0
29516,1667219460,0.99355,0.99367,0.9935,0.99364,89,0,0
29517,1667219520,0.99364,0.99373,0.99352,0.99373,87,0,0
29518,1667219580,0.99372,0.99386,0.99362,0.99363,100,0,0
29519,1667219640,0.99362,0.99389,0.9936,0.99376,116,0,0
29520,1667219700,0.99377,0.99399,0.99376,0.99389,93,0,0
29521,1667219760,0.9939,0.99391,0.99375,0.99376,95,0,0
29522,1667219820,0.99376,0.99382,0.99363,0.9937,94,0,0
29523,1667219880,0.9937,0.99379,0.99347,0.99353,76,0,0
29524,1667219940,0.99356,0.99358,0.99323,0.99335,112,0,0
29525,1667220000,0.99335,0.99345,0.99328,0.99328,88,0,0
29526,1667220060,0.99329,0.99341,0.99329,0.99336,89,0,0
29527,1667220120,0.99336,0.99347,0.99329,0.99336,88,0,0
29528,1667220180,0.99333,0.99337,0.99294,0.99298,147,0,0
29529,1667220240,0.99299,0.9931,0.99294,0.99299,117,0,0
29530,1667220300,0.99299,0.99319,0.99293,0.99314,90,0,0
29531,1667220360,0.99314,0.99317,0.99294,0.99294,116,0,0
29532,1667220420,0.99293,0.99302,0.99283,0.99294,108,0,0
29533,1667220480,0.99294,0.99303,0.99274,0.993,96,0,0
29534,1667220540,0.993,0.99306,0.99299,0.99303,41,0,0
29535,1667220600,0.99303,0.99306,0.99297,0.99304,45,0,0
29536,1667220660,0.99304,0.99306,0.99299,0.99302,62,0,0
29537,1667220720,0.99302,0.99318,0.993,0.99309,93,0,0
29538,1667220780,0.9931,0.99311,0.99284,0.99292,59,0,0
29539,1667220840,0.99293,0.99317,0.99289,0.99315,75,0,0
29540,1667220900,0.99317,0.99332,0.99315,0.99325,88,0,0
29541,1667220960,0.99324,0.99335,0.99312,0.99314,92,0,0
29542,1667221020,0.99314,0.99344,0.99304,0.9933,134,0,0
29543,1667221080,0.9933,0.99331,0.99309,0.99325,104,0,0
29544,1667221140,0.99325,0.99336,0.99323,0.99327,76,0,0
29545,1667221200,0.99327,0.99381,0.99324,0.99355,180,0,0
29546,1667221260,0.99355,0.99366,0.99348,0.99359,127,0,0
29547,1667221320,0.99354,0.99379,0.99354,0.9937,101,0,0
29548,1667221380,0.9937,0.99394,0.99368,0.99383,138,0,0
29549,1667221440,0.99382,0.99392,0.99369,0.99371,84,0,0
29550,1667221500,0.99371,0.99382,0.99368,0.99373,77,0,0
29551,1667221560,0.99373,0.99379,0.99348,0.99348,92,0,0
29552,1667221620,0.99349,0.99355,0.99337,0.99353,74,0,0
29553,1667221680,0.99353,0.99368,0.99351,0.99363,91,0,0
29554,1667221740,0.99362,0.99363,0.99339,0.99359,94,0,0
29555,1667221800,0.9936,0.9937,0.99354,0.99359,59,0,0
29556,1667221860,0.99359,0.99362,0.99348,0.99351,102,0,0
29557,1667221920,0.9935,0.99365,0.99349,0.99362,97,0,0
29558,1667221980,0.99362,0.9937,0.99337,0.99347,122,0,0
29559,1667222040,0.99347,0.99347,0.99326,0.99343,80,0,0
29560,1667222100,0.99344,0.99352,0.99332,0.99338,96,0,0
29561,1667222160,0.99338,0.99367,0.99337,0.9936,91,0,0
29562,1667222220,0.9936,0.99369,0.99357,0.99363,122,0,0
29563,1667222280,0.99363,0.99375,0.9936,0.99371,61,0,0
29564,1667222340,0.99371,0.99374,0.99346,0.99349,81,0,0
29565,1667222400,0.99349,0.99349,0.99332,0.99338,83,0,0
29566,1667222460,0.99337,0.9935,0.99332,0.99338,82,0,0
29567,1667222520,0.99337,0.99339,0.99318,0.9932,81,0,0
29568,1667222580,0.99321,0.99329,0.99317,0.99329,52,0,0
29569,1667222640,0.99329,0.99349,0.99328,0.99337,57,0,0
29570,1667222700,0.99341,0.99341,0.99319,0.99319,82,0,0
29571,1667222760,0.99319,0.99329,0.99308,0.99322,109,0,0
29572,1667222820,0.99322,0.99353,0.99322,0.99346,131,0,0
29573,1667222880,0.99346,0.99354,0.99338,0.99338,74,0,0
29574,1667222940,0.99336,0.99336,0.99321,0.9933,84,0,0
29575,1667223000,0.9933,0.9933,0.9931,0.99325,105,0,0
29576,1667223060,0.99325,0.99334,0.9932,0.99334,86,0,0
29577,1667223120,0.99333,0.99334,0.99322,0.99329,76,0,0
29578,1667223180,0.99329,0.99329,0.99279,0.99295,96,0,0
29579,1667223240,0.99298,0.99314,0.99298,0.99305,107,0,0
29580,1667223300,0.99305,0.99316,0.99286,0.99314,74,0,0
29581,1667223360,0.99314,0.99325,0.99301,0.99306,112,0,0
29582,1667223420,0.99304,0.99321,0.99303,0.99319,121,0,0
29583,1667223480,0.99319,0.99319,0.99279,0.9928,107,0,0
29584,1667223540,0.99282,0.99291,0.99272,0.99273,110,0,0
29585,1667223600,0.99273,0.99293,0.99273,0.99287,85,0,0
29586,1667223660,0.99288,0.99309,0.99288,0.99295,93,0,0
29587,1667223720,0.99296,0.99308,0.99296,0.993,74,0,0
29588,1667223780,0.993,0.99303,0.99273,0.99281,94,0,0
29589,1667223840,0.99281,0.99298,0.99279,0.9929,89,0,0
29590,1667223900,0.99289,0.99301,0.99284,0.99295,94,0,0
29591,1667223960,0.99296,0.99316,0.99293,0.99295,112,0,0
29592,1667224020,0.99294,0.99316,0.99294,0.99315,113,0,0
29593,1667224080,0.99315,0.99316,0.99299,0.99314,93,0,0
29594,1667224140,0.99313,0.99322,0.99299,0.99304,65,0,0
29595,1667224200,0.99304,0.99327,0.99298,0.99327,87,0,0
29596,1667224260,0.99326,0.99347,0.99319,0.9932,93,0,0
29597,1667224320,0.99319,0.99322,0.99275,0.99284,75,0,0
29598,1667224380,0.99284,0.99284,0.99245,0.99254,125,0,0
29599,1667224440,0.99254,0.99269,0.99254,0.99265,130,0,0
29600,1667224500,0.99265,0.99307,0.99264,0.993,115,0,0
29601,1667224560,0.99291,0.99311,0.9929,0.9931,96,0,0
29602,1667224620,0.9931,0.99329,0.99298,0.99298,96,0,0
29603,1667224680,0.99298,0.99327,0.99287,0.99327,127,0,0
29604,1667224740,0.99327,0.9938,0.99325,0.99365,112,0,0
29605,1667224800,0.99366,0.99367,0.99322,0.9933,185,0,0
29606,1667224860,0.9933,0.99359,0.9932,0.9934,206,0,0
29607,1667224920,0.9934,0.99352,0.99327,0.99337,160,0,0
29608,1667224980,0.99337,0.99342,0.99294,0.99305,150,0,0
29609,1667225040,0.99306,0.99317,0.99296,0.99306,159,0,0
29610,1667225100,0.99306,0.99321,0.99302,0.99312,118,0,0
29611,1667225160,0.99312,0.99323,0.99294,0.99298,110,0,0
29612,1667225220,0.99297,0.99299,0.99275,0.99295,115,0,0
29613,1667225280,0.99295,0.99304,0.99287,0.99289,111,0,0
29614,1667225340,0.99289,0.99301,0.99281,0.9929,103,0,0
29615,1667225400,0.9929,0.99309,0.99285,0.99299,144,0,0
29616,1667225460,0.99298,0.99313,0.99276,0.99282,171,0,0
29617,1667225520,0.99281,0.99285,0.99267,0.99269,92,0,0
29618,1667225580,0.99269,0.99286,0.99267,0.99269,94,0,0
29619,1667225640,0.99269,0.99284,0.99267,0.99275,89,0,0
29620,1667225700,0.99275,0.99291,0.99264,0.99283,102,0,0
29621,1667225760,0.99281,0.99293,0.99274,0.99293,81,0,0
29622,1667225820,0.99291,0.99311,0.99289,0.99299,115,0,0
29623,1667225880,0.99299,0.99304,0.99296,0.993,48,0,0
29624,1667225940,0.99299,0.99304,0.99278,0.99279,94,0,0
29625,1667226000,0.99278,0.99295,0.99258,0.99265,172,0,0
29626,1667226060,0.99265,0.9929,0.99264,0.99265,122,0,0
29627,1667226120,0.99265,0.9928,0.99234,0.99245,88,0,0
29628,1667226180,0.9925,0.99285,0.99248,0.99285,101,0,0
29629,1667226240,0.99285,0.99296,0.99275,0.99296,69,0,0
29630,1667226300,0.99296,0.993,0.99282,0.9929,83,0,0
29631,1667226360,0.9929,0.99304,0.99275,0.99295,131,0,0
29632,1667226420,0.99295,0.99296,0.99269,0.99279,113,0,0
29633,1667226480,0.99274,0.99279,0.99249,0.99268,140,0,0
29634,1667226540,0.99268,0.99271,0.99246,0.99254,136,0,0
29635,1667226600,0.99255,0.99259,0.9923,0.9923,122,0,0
29636,1667226660,0.99231,0.99276,0.99229,0.99252,150,0,0
29637,1667226720,0.99253,0.9927,0.99244,0.9927,136,0,0
29638,1667226780,0.99269,0.9929,0.99269,0.99287,113,0,0
29639,1667226840,0.99287,0.99289,0.9926,0.99275,145,0,0
29640,1667226900,0.99275,0.99277,0.99243,0.9926,126,0,0
29641,1667226960,0.99262,0.99262,0.9922,0.9923,118,0,0
29642,1667227020,0.99229,0.9925,0.9916,0.99167,154,0,0
29643,1667227080,0.99167,0.99174,0.9915,0.99159,156,0,0
29644,1667227140,0.99159,0.99186,0.99154,0.99174,125,0,0
29645,1667227200,0.99174,0.99191,0.99161,0.99186,136,0,0
29646,1667227260,0.99186,0.99189,0.99174,0.9918,131,0,0
29647,1667227320,0.99179,0.99185,0.99169,0.9917,124,0,0
29648,1667227380,0.99171,0.99207,0.99169,0.99199,108,0,0
29649,1667227440,0.99199,0.99209,0.99195,0.99205,120,0,0
29650,1667227500,0.99204,0.99224,0.99201,0.99214,101,0,0
29651,1667227560,0.99215,0.99216,0.99194,0.99207,107,0,0
29652,1667227620,0.99207,0.99229,0.99202,0.99226,132,0,0
29653,1667227680,0.99228,0.9924,0.99203,0.9921,107,0,0
29654,1667227740,0.9921,0.99213,0.99155,0.99155,121,0,0
29655,1667227800,0.99156,0.99167,0.99135,0.99159,160,0,0
29656,1667227860,0.99159,0.99167,0.99134,0.99142,117,0,0
29657,1667227920,0.99145,0.99148,0.99122,0.99122,101,0,0
29658,1667227980,0.99122,0.99122,0.99083,0.99115,187,0,0
29659,1667228040,0.99115,0.99116,0.99093,0.99106,117,0,0
29660,1667228100,0.99101,0.99113,0.99087,0.99087,110,0,0
29661,1667228160,0.99087,0.99112,0.99076,0.99108,103,0,0
29662,1667228220,0.99108,0.99114,0.99076,0.99085,169,0,0
29663,1667228280,0.99085,0.99104,0.99075,0.99087,133,0,0
29664,1667228340,0.99087,0.99114,0.99086,0.99092,117,0,0
29665,1667228400,0.99085,0.99096,0.99074,0.99085,149,0,0
29666,1667228460,0.99084,0.99089,0.99052,0.99086,172,0,0
29667,1667228520,0.99087,0.99097,0.99069,0.99092,135,0,0
29668,1667228580,0.99092,0.99098,0.99075,0.99076,122,0,0
29669,1667228640,0.99076,0.99077,0.9906,0.99061,94,0,0
29670,1667228700,0.99061,0.99081,0.9906,0.9908,98,0,0
29671,1667228760,0.99081,0.9909,0.99077,0.99077,61,0,0
29672,1667228820,0.99076,0.99107,0.99076,0.99106,78,0,0
29673,1667228880,0.99107,0.99108,0.991,0.99107,57,0,0
29674,1667228940,0.99107,0.99113,0.99101,0.99112,78,0,0
29675,1667229000,0.99112,0.99132,0.99109,0.99129,96,0,0
29676,1667229060,0.99127,0.99147,0.99113,0.99142,110,0,0
29677,1667229120,0.99142,0.99149,0.99136,0.99143,102,0,0
29678,1667229180,0.99141,0.99156,0.99131,0.99131,106,0,0
29679,1667229240,0.99132,0.99142,0.99117,0.99138,121,0,0
29680,1667229300,0.99137,0.99142,0.99112,0.99117,110,0,0
29681,1667229360,0.99116,0.99122,0.99099,0.99115,153,0,0
29682,1667229420,0.99115,0.99122,0.99082,0.99086,127,0,0
29683,1667229480,0.99086,0.99117,0.99086,0.99115,146,0,0
29684,1667229540,0.99114,0.99123,0.99101,0.99107,131,0,0
29685,1667229600,0.99107,0.99116,0.99097,0.99106,106,0,0
29686,1667229660,0.99106,0.99118,0.99103,0.99108,76,0,0
29687,1667229720,0.99108,0.99108,0.99072,0.99092,137,0,0
29688,1667229780,0.99092,0.99095,0.99073,0.99088,139,0,0
29689,1667229840,0.99088,0.99091,0.99056,0.9907,127,0,0
29690,1667229900,0.99071,0.99083,0.99058,0.99075,94,0,0
29691,1667229960,0.99075,0.99078,0.99063,0.99077,89,0,0
29692,1667230020,0.99077,0.99103,0.99077,0.991,115,0,0
29693,1667230080,0.99101,0.99101,0.99069,0.99069,94,0,0
29694,1667230140,0.99067,0.99067,0.99013,0.99025,148,0,0
29695,1667230200,0.99026,0.99054,0.99021,0.99029,251,0,0
29696,1667230260,0.99031,0.99037,0.99019,0.99032,221,0,0
29697,1667230320,0.99031,0.99046,0.99028,0.99032,183,0,0
29698,1667230380,0.99032,0.99057,0.99031,0.9904,204,0,0
29699,1667230440,0.9904,0.99064,0.9903,0.99059,232,0,0
29700,1667230500,0.99061,0.99072,0.99048,0.99064,231,0,0
29701,1667230560,0.99064,0.99074,0.99053,0.99067,155,0,0
29702,1667230620,0.99068,0.99083,0.99063,0.99074,159,0,0
29703,1667230680,0.99074,0.99084,0.99072,0.99077,155,0,0
29704,1667230740,0.99077,0.9908,0.99053,0.99057,132,0,0
29705,1667230800,0.99056,0.99056,0.99021,0.99022,117,0,0
29706,1667230860,0.99019,0.99044,0.99017,0.99024,126,0,0
29707,1667230920,0.99024,0.9908,0.99024,0.99042,202,0,0
29708,1667230980,0.99044,0.99046,0.99017,0.99025,153,0,0
29709,1667231040,0.99026,0.99073,0.99026,0.99067,165,0,0
29710,1667231100,0.99068,0.99077,0.99053,0.99061,171,0,0
29711,1667231160,0.99062,0.99067,0.99043,0.99046,121,0,0
29712,1667231220,0.99045,0.99046,0.98984,0.98984,187,0,0
29713,1667231280,0.98984,0.99002,0.98982,0.9899,222,0,0
29714,1667231340,0.98991,0.99,0.98888,0.98919,218,0,0
29715,1667231400,0.98919,0.98943,0.98913,0.9894,172,0,0
29716,1667231460,0.98942,0.98956,0.98923,0.98946,159,0,0
29717,1667231520,0.98946,0.98966,0.98933,0.98941,152,0,0
29718,1667231580,0.98941,0.98952,0.9893,0.98935,173,0,0
29719,1667231640,0.98931,0.9896,0.98916,0.98938,151,0,0
29720,1667231700,0.98938,0.98941,0.98906,0.98909,144,0,0
29721,1667231760,0.98908,0.9893,0.98892,0.9893,135,0,0
29722,1667231820,0.9893,0.98936,0.98888,0.98901,150,0,0
29723,1667231880,0.989,0.98916,0.98884,0.98906,140,0,0
29724,1667231940,0.98906,0.98909,0.98883,0.989,140,0,0
29725,1667232000,0.989,0.98946,0.989,0.98934,165,0,0
29726,1667232060,0.98935,0.98956,0.9892,0.98953,153,0,0
29727,1667232120,0.98952,0.98976,0.98943,0.98952,155,0,0
29728,1667232180,0.98951,0.98969,0.98947,0.98955,135,0,0
29729,1667232240,0.98954,0.98959,0.98912,0.98942,156,0,0
29730,1667232300,0.98942,0.98947,0.98912,0.98926,152,0,0
29731,1667232360,0.98925,0.98932,0.98903,0.98903,123,0,0
29732,1667232420,0.98905,0.98941,0.98905,0.9893,139,0,0
29733,1667232480,0.9893,0.98931,0.98901,0.98911,140,0,0
29734,1667232540,0.9891,0.98933,0.98901,0.98906,116,0,0
29735,1667232600,0.98906,0.98911,0.98897,0.98909,109,0,0
29736,1667232660,0.98909,0.98941,0.98909,0.9894,112,0,0
29737,1667232720,0.98941,0.98972,0.9893,0.9896,128,0,0
29738,1667232780,0.9896,0.98987,0.9896,0.98975,110,0,0
29739,1667232840,0.98976,0.99007,0.98973,0.99001,101,0,0
29740,1667232900,0.99001,0.99036,0.99001,0.99028,143,0,0
29741,1667232960,0.99028,0.99061,0.99026,0.99061,163,0,0
29742,1667233020,0.99061,0.99081,0.99047,0.99066,215,0,0
29743,1667233080,0.99066,0.99071,0.99053,0.99061,122,0,0
29744,1667233140,0.99061,0.99061,0.99031,0.99031,138,0,0
29745,1667233200,0.99031,0.9904,0.98993,0.98995,153,0,0
29746,1667233260,0.98995,0.98996,0.98972,0.98994,105,0,0
29747,1667233320,0.98994,0.98998,0.98958,0.98989,124,0,0
29748,1667233380,0.9899,0.98991,0.98968,0.98969,137,0,0
29749,1667233440,0.9897,0.98971,0.98938,0.9896,128,0,0
29750,1667233500,0.98961,0.98975,0.98958,0.98968,116,0,0
29751,1667233560,0.98969,0.98985,0.98953,0.98954,117,0,0
29752,1667233620,0.98955,0.98977,0.98952,0.98965,104,0,0
29753,1667233680,0.98965,0.99031,0.98948,0.99031,151,0,0
29754,1667233740,0.9903,0.99053,0.99004,0.99046,141,0,0
29755,1667233800,0.99047,0.99049,0.99032,0.99035,126,0,0
29756,1667233860,0.99035,0.99039,0.99001,0.99022,131,0,0
29757,1667233920,0.99019,0.99019,0.98987,0.98988,108,0,0
29758,1667233980,0.98987,0.98994,0.98917,0.98919,122,0,0
29759,1667234040,0.98925,0.98956,0.98911,0.98931,143,0,0
29760,1667234100,0.98931,0.98935,0.98883,0.98894,124,0,0
29761,1667234160,0.98895,0.98913,0.98885,0.98905,109,0,0
29762,1667234220,0.98904,0.98912,0.98873,0.98873,138,0,0
29763,1667234280,0.98874,0.98875,0.98807,0.98823,147,0,0
29764,1667234340,0.98823,0.98845,0.98818,0.98845,161,0,0
29765,1667234400,0.98844,0.98854,0.98822,0.98839,124,0,0
29766,1667234460,0.98839,0.98888,0.98839,0.98868,162,0,0
29767,1667234520,0.98869,0.98869,0.98848,0.98861,95,0,0
29768,1667234580,0.98859,0.98893,0.98859,0.98891,117,0,0
29769,1667234640,0.98891,0.98909,0.98884,0.98908,103,0,0
29770,1667234700,0.98908,0.98932,0.98898,0.98922,123,0,0
29771,1667234760,0.98925,0.98956,0.98925,0.98934,153,0,0
29772,1667234820,0.98934,0.98944,0.98915,0.98917,158,0,0
